author,comment,likes,published_at
@saifulmansur687,Hukuman matiiii broooo jngn bnyk crita adili trus rampas hrtanya pancuuun kpalanya 😊,0,2025-07-17T08:01:29Z
@saifulmansur687,Hukuman matiiii brooooo rampas hrtanya trus hukum pancung,0,2025-07-17T07:58:59Z
@SugengRiyadi-j6z,Kalo mangkir seret saja namanya OMON OMON bikin gak percaya,0,2025-07-17T06:21:37Z
@aldifoww,Koruptor hukum matii. Yg setuju 👍,0,2025-07-17T06:13:42Z
@agusibarsantoso2543,"Tuntas ? 
Menurut saya tidak akan bisa tuntas.
Saat ini para tersangka sedang menyiapkan pasukan pengganti untuk melanjutkan bisnis mereka.
Jadi yang akan terjadi adalah hanya akan berganti pelaku saja dan kejahatan mereka masih akan jalan terus.
😢",0,2025-07-17T05:41:57Z
@JoniJoni-xz6ib,"HARUS HARUS HARUS HARUS HARUS  dimiskinkan , sita hartanya dan hukum mati.",1,2025-07-17T04:51:10Z
@JoniJoni-xz6ib,"HARUS HARUS HARUS HARUS HARUS  dimiskinkan , sita hartanya dan hukum mati.",3,2025-07-17T04:50:49Z
@mebeljantunghati5020,"Mulai orde baru, dia lolos terus, teman dekat putra cendana.",0,2025-07-17T04:47:04Z
@AgusSiswanto-m9u,Gak mungkin dipenjara,1,2025-07-17T03:56:34Z
@BudiSantoso-oc4dv,"MEMBODOHKAN  DIRI  

     ATAU  

ATAU  KALAH  PINTAR  ? 

ATAU

MEMANG  KALAH  PINTAR   ????",0,2025-07-17T03:33:34Z
@agusyulianto4999,"Biasanya kalou koruptor yg melarikan diri ke luar negeri,lama ketangkepnya,bisa2 di telan bumi,apa sebabnya ya.",0,2025-07-17T03:25:42Z
@marnosamun,Ganti semua penjabat pertamina pemangku kebijakan yg bisa lakukan korupsi,0,2025-07-17T02:51:07Z
@marnosamun,Raja minyak jadi raja koruptor harus di hukum mati kalo tak taat hukum oprasi senyap aja dg penembak bayaran,0,2025-07-17T02:49:28Z
@priskaputri1182,"Disaat MENIIPU rakyat  begitu bangganya hingga menipu OPLOSAN BBM pada RAKYAT keliaran bebas kemana mana, kini saat PANGGILAN ke pengadilan KICEP 😡",0,2025-07-17T02:33:44Z
@asnamoasnamo9569,Kalao masih bibit² Suharto  ada di pemerintahan sekarang sama saja berita pembohongan ke rakyat,0,2025-07-17T02:26:48Z
@somadjubaedi5886,"Hukum mati penghancur Indonesia, manusia serakah, watak qorun",0,2025-07-17T02:06:19Z
@karmankarman731,Dari dulu pemerintah itu cuman sutradara sinetron dan sengaja membuat miskin rakyatnya,0,2025-07-17T01:39:31Z
@bangherkules5517,UNTUNG GAK DI MASSA,0,2025-07-17T01:15:28Z
@maryotolekmar8524,"Miskin undang undang,,, mosok kalah sama maling ayam",1,2025-07-17T01:12:19Z
@choirulumam2851,"kami rakyat susah payah membayar pajak; pajak PBB, pajak kendaraan bermotor, pajak pembelian, pajak penjualan SEMENTARA PARA ELIT PENGUASA DAN POLITIKUS DENGAN RAKUSNYA MERAMPOK KEKAYAAN NEGARA !!!",3,2025-07-17T01:09:59Z
@inuikesargiyem6111,"Ayo berani gak para koruptor di miskinkan, ayo Pak Prabowo hrs berani ya Pak ,demiiiii Rakyat lo Paaak.",1,2025-07-17T00:57:31Z
@funandlearningm,Tidak berani karena koruptor di dalam pemerintah terlalu Banyak,0,2025-07-17T00:51:28Z
@funandlearningm,"Makanya masyarak di bawah di jajah dengan pajak,
Kekayaan alam habis di korupt",0,2025-07-17T00:47:16Z
@AbdulSalam-qy6yc,Blok mdn belum tersentuh kapan ya dibongkar,3,2025-07-17T00:46:51Z
@maryotolekmar8524,"Ya alloh,,, kenapa KURUPSI di indo kok meraja lela,    ,,,, korup bajing +++++++++++,,, penghianat",0,2025-07-17T00:42:40Z
@ang_bloe,"Yang di inginkan Rakyat saat ini cuma 4 hal kepada Pemerintah : 
1.Politik yg berpihak kpd kepentingan Rakyat
2.Penegak Hukum Yg Bersih,jujur,Transparans 
3.Korupsi harus di bersihkan dri Negara RI.
4. Lapangan Pekerjaan.",11,2025-07-17T00:39:53Z
@misbakulhuda663,"Membayangkan, bagaimana kalo di Indonesia ini sangat minim korupsi, betapa makmurnya kita sbg warga Indonesia bagai hidup di ""surga """,15,2025-07-17T00:29:35Z
@liaagustina7811,Mengapa mereka bisa korupsi berjamaah.karna sistemnya.,2,2025-07-16T23:26:23Z
@DoditHariyanto,"Do'a nitizen terkabul,,selama hukuman dimiskinkan blm terlasana,,akan tumbuh koroptor2 kakap",0,2025-07-16T22:44:23Z
@DoditHariyanto,"Kalau pemerintah GK bisa ngatasi,,,,biar rakyat yg mengadili",0,2025-07-16T22:32:09Z
@MuhammadIkhbat,Tersankasaja banyak sekali belum tentu kena hukum.sebab uanya bisa bagi rata.bagimana?''bagirata!!,0,2025-07-16T21:54:24Z
@nurlanikasih103,INLANDER.,0,2025-07-16T19:58:06Z
@GANJARUNO,Yg puluhan tahun tidak tersentuh akhirnya digulung.semoga menjadi awal perbaikan migas di Indonesia.,3,2025-07-16T16:15:13Z
@putrakedua2319,"Bajingan yang nyata ada DI DPR,,
Kalau anggota DPR semua cinta NKRI pasti RUU perampasan aset Sudah ketok Palu+ hukuman Mati bagi Koruptor,, koruptor terbesar ya ada di DPR",0,2025-07-16T15:14:41Z
@Gaeznet,tiap hari nonton berita isinya kalo nggak korupsi pungli bawaanya kebawa snsi terus negara ini,0,2025-07-16T12:43:15Z
@raffanur6735,Sudah seharusnya pejabat Pertamina semuanya di pecat di ganti pengecer minyak di jln jadi pejabat Pertamina 😅😅😅,0,2025-07-16T09:32:13Z
@NenengOnong,"Sudah kecium kejagung bakal bongkar kasus nya ,jadi dia duluan kabur keluar negri, semua ini hanyalah panggung sandiwara para elite😅",0,2025-07-16T09:18:46Z
@NenengOnong,Riza halid akan jadi kaya harun masiku😂😂,0,2025-07-16T09:14:57Z
@erpe2754,mari kita sbg WNI dukung total  pemerintah pragrib yg bersih dan jujur dalam mengelola NKRI utk menangkap dan penjarakan min seumur hidup para pejabat / eks pejabat yg koruptor maupun pihak swasta yg terkait / terlibat yg telah membuat 40% WNI menjadi tambah miskin serta menyita semua kekayaannya guna menambah APBN.,1,2025-07-16T09:08:21Z
@UjangMangkok,"pagar saja lanjut, apalagi ini
hampir dipastikan berhenti di tengah jalan.",0,2025-07-16T08:43:25Z
@sholehjamil7517,"Indonesia ga sesuai dengan namanya katanya negara hukum ,tapi hukum itu di permainkan kalu begitu ganti sja namanya negara konoha",0,2025-07-16T08:29:26Z
@sholehjamil7517,Indonesia kalu blm menerapkan hukuman mati buat koruptor ga akan aman negri ini,0,2025-07-16T08:27:23Z
@KangTaka,Raja minyak yg sesungguhnya itu ya di solo. Yg lain itu hanyalah operatornya saja.,0,2025-07-16T06:28:45Z
@Agustawankarnajaya,"Ganti pemain saja,polanya sama",0,2025-07-16T06:18:15Z
@EdhySunDoro,"Enggak bakal ketemu nih org, kabur keluar negeri, 😂😂😂",0,2025-07-16T06:03:06Z
@ZaenudinUsman,Kita lihat apakah gassolin godfather kli ini masih sakti apa kejagung yg lebih sakti???,0,2025-07-16T04:51:47Z
@deddyagustinus5365,Ayo proyek MBG juga di kupas dong! Itu juga bagi2 duit rakyat untuk Prabowo dan kroni2nya. Modusnya udah jelas banget dan itu uang gede juga! Mereka buat CV yg dapet proyek MBG ( Prabowo dan anaknya juga punya CV untuk MBG).jangan tutup Mata seolah2 Prabowo akan memberantas korupsi! Padahal cuma ganti cukong dan ganti modus!,0,2025-07-16T02:37:52Z
@redmi7a878,Ada yang sengaja diloloskan ke luar negeri oleh oknum kejaksaan agung,2,2025-07-16T02:37:09Z
@mr.creator1215,Tolong 80% pegawai pertamina di ganti generasi baru demi pembaruan dan regenerasi bangsa ini,10,2025-07-16T01:53:26Z
@muhammadsidik2937,Hayolah. DPR tolong sahkan undang undang hukuman pemiskinan dan hukuman mati untuk para koruptor jika ingin serius membangun Negeri ini. Selagi anda cuek bebek  tentang tatanan hukum di negeri ini jangan harap negara ini maju. Hukum adalah panglima pengadilan tertinggi,9,2025-07-16T01:36:13Z
@Fuddy-w1d,"Negeri ini hanya omong2, idea banyak, pelaksanaan zero.",2,2025-07-16T01:35:53Z
@FaturRahman-w4w,Saud ada dimana dulu? 😂😂😂😂😂,1,2025-07-16T01:20:52Z
@muhyunus6960,"Bukan Raja minyak, Raja penyensarah Rakyat demi kemewahan keturunanya diatas deita Rakyat disebabkan Oknum penguasa tidak amanah menjalakan tugas dan tanggung jawabnya dan lupa akan sumpa dan janjinya dibawah kitab suci masing2 maaf 🙏🙏🙏",0,2025-07-16T01:16:17Z
@iswantoiswanto4332,"Penyakit negara harus diamputasi,,,,dia jg manusia biasa tdk perlu ditakuti ,,,",3,2025-07-16T01:14:38Z
@yulianfc9243,Para tersangka pantas untuk dijatuhi hukuman mati.,0,2025-07-16T01:00:46Z
@madepariadnya8367,pantes ada daerah minta merdeka kyk gini klakuan manusia2 bejat mementingkn kaumnya,0,2025-07-16T00:41:12Z
@HarDjoko-zv2oy,Anda orang 2 pinter masak gak bisa bantu kejagung nangkap rh. Contohnya sekarang setelah kejagung bongkar kasus  ini banyak omong.,2,2025-07-16T00:37:39Z
@sobatgemer9618,Masyarakat  harus di beri kewenangan mengawasi  BUMN,4,2025-07-16T00:23:45Z
@sobatgemer9618,Darah zaman menjajah indonesia  bisa aktif puluhan tshun  mampus di era prabowo,0,2025-07-16T00:15:27Z
@muhsoneffendi5119,Hukum mati saja otak korupsi migas  itu biar  jera koruptor yg lain dan rampas asetnya untuk negara,7,2025-07-15T23:57:21Z
@shilahijriyah2416,Tergantung berapa bantu gibran,1,2025-07-15T22:41:35Z
@akhmadfauzi6800,PARADOKS INDONESIA ''' KEJAR SAMPAI KE UJUNG DUNIA '' LINDAS PARA BROKER ATAU BAZER MIDGAS,0,2025-07-15T22:40:46Z
@ahmadriyanto7034,Bisakah para penegak hukum menangkap si rizal khalid sang  perusak tatanan ekonomi indonesia,4,2025-07-15T22:34:01Z
@oriennufficial3189,Ni org dr jaman rezim sby lolos terus dr jerat hukum,3,2025-07-15T20:09:57Z
@PontasHutagalung,Hukum mati dan sita aset asetnya. Karena minyak adalah kebutuhan publik,17,2025-07-15T18:58:52Z
@WawanFartigor,Di Hukum sehumur hidup dn di miskinkan @DPRRI,1,2025-07-15T18:54:15Z
@AcailimAcailim,Mantap Jagan kasih ampun tangkap sampai ke akar-akarnya,0,2025-07-15T17:47:29Z
@KetutSukria-n3m,Hukum mati aja koriuptor triliunan,0,2025-07-15T16:41:35Z
@HarmaenJamu,"Tidak ada yg Repot dan sulit tuk membangun kilang,, karena sudah ada TNI yg akan membangunnya,, insya ALLAH 1 th akan selesai.",0,2025-10-23T06:58:42Z
@aisyahrai18,"Hanya pak Menteri Purbaya yang jujur

Yang lain cuma punya niat korupsi saja",0,2025-10-23T03:22:55Z
@rhoma7893,pecat lah si bahlul mah teu baleg,0,2025-10-22T07:39:25Z
@rhoma7893,"banyak di korupsi sama tikus2 berdasi,cadangan minyak kita melimpah bro dasar pejabat2 korup,rugi terussss konyol",0,2025-10-22T07:36:59Z
@RusliRuslirusli-w5b7h,Bahlil biang kerong bikin gaduh,0,2025-10-22T01:47:22Z
@RambaliAli,Kalau proses kapan selesainya itu kalau orang sakit jadi meninggal artinya ditangani dulu baru proses,0,2025-10-20T15:08:49Z
@RomiXnxxx,Apa apaan anjj nihhh,0,2025-10-18T18:46:03Z
@Abdurrahmanroman-v8s,Bahlil 👊👊👊,0,2025-10-14T23:54:50Z
@toktok20-25,klo bisa per pulau 1 kilang mnyak yg besar,0,2025-10-14T23:40:12Z
@gustavo-v4i,"Emang mahal bangun kilang, tapi impor minyak tiap tahun gk mahal😂😂",0,2025-10-13T05:19:31Z
@susahnyabikinakun2871,"itu PT BUMN punya 7 kilang tpi seluruh kilang itu adalah kilang second yg resource nya sudah habis disedot
itu PT tidak memiliki kilang yang benar2 dirintis atau dicari sendiri
karena Indonesia negara yang tidak berani berjudi untuk mencari SDA di Laut Indonesia sendiri
itu terbukti dengan banyaknya kapal GeoSurvey milik perusahaan luar untuk melakukan survey di laut lepas Indonesia dari era 70an sampe sekarang
TotalEnergies (Perancis) sudah cabut dari Indo 
Chevron sdh cabut dari tahun 2022 (CMIAW) dari rokan 
ConocoPhillips ini plg tenar di masanya semua karenaaa
Penurunan produksi dan lapangan tua makanya ada yg d jual ada yg pengoperasiannya d serahin ke itu PT 

itu PT ga berani berjudi karena 1 kesalahan dalam titik koordinat pekerjaan dalam menentukan titik minyak mentah ada dimana ,sebuah kapal geosurvey aja kerugiannya bsa mencapai ratusan juta dalam 1 hari itu nyata 
anak2 pekerja offshore apalagi officer2 kapal d kapal geosurvey tau itu
jgn berharap itu PT akan bsa bersaing dengan mereka HAHAHAHAHAHAHAH

ada orang bule yg membangun sebuah cottage beserta PELSUS di daerah Lombok hanya utk menjadi sebuah basecamp bagi para yacht2 asing dari luar yang ingin mengikuti Sail Indonesia dia ex karyawan sebuah perusahaan migas luar negeri yg beroperasi d Kep. Natuna dan orang bule itu berkata ""Indonesia tidak berani berjudi padahal hanya sejengkal sudah bisa ketemu minyak mentah karena laut Indonesia besar""",0,2025-10-13T00:13:15Z
@fozizain6182,Real ekonom vs wannabe ekonom,0,2025-10-12T14:18:28Z
@uwais4600,Ganti si Bahlil,0,2025-10-12T13:12:27Z
@SP-hw6mx,"di Aceh Lhokseumawe ada kilang Humpuss Aromatik sudah lama nganggur, coba dimanfaatkan",0,2025-10-12T12:45:48Z
@dudunggilang,Banyak maling di Pertamina gimana mau bikin kilang baru hasil jual BBM aja rugi truss banyak malingnya lagi,0,2025-10-12T10:43:00Z
@FyagFwyh,Jd uang untuk bangun tambang kilang  itu dikorupsi oleh penghianat bangsa ini.barangkali uang 1000 triliun itu yg di gasak oleh mafia gas/ pertamina.mhn diperiksa semua ini.,0,2025-10-12T09:16:24Z
@edibengkel1277,"Pasal33 ,bumi,  air dan kekayaan yang terkandung didalamnya dikuasai negara dan dipergunakan sebesar besarnya untuk kemakmuran rakyat,,,,,, tapi klu untuk memonopoli rakyat harus dilawan, soalnya nyari minyak susah SPBU, malah menyusahkan rakyat,  jadi jangan menggunakan alasan pasal 33 klu malah menyusahkan,",0,2025-10-12T05:08:23Z
@pututyudhistira7758,Si bahlullll MUKE LO JAUH !!!!!,0,2025-10-12T03:23:18Z
@violaayunira-zd5um,"Bahlil koruptor jelek cebol bitak menjijikkan,",1,2025-10-12T03:17:00Z
@bukahatiakankebenaran4984,Bangun kilang baru ga murah dan ga mudah tapi kalo korupsi trilyunan kok mudah ya ???,0,2025-10-12T01:32:50Z
@ManorangSilalahi-e2b5c,Demo kantor Pertamina,0,2025-10-12T00:33:56Z
@niba-h2o,Bahlul bahlul padahal bisa minta investir ke china 30 tahun udah dapet kilang nya gratis cuman ganti waktu aja hadeh bobrok goblin,0,2025-10-11T22:52:35Z
@initialGR29,"Ingeet si bahlil ketum partai , kalau ada DPR yang kontra sama menkeu yaa anak buah bahlil",0,2025-10-11T12:35:28Z
@Wahyurahmanto-m7n,Untungkan ricad khalid z.,0,2025-10-11T11:15:41Z
@crub1n0,"usul saja Pak. Itu khan Pertamina sudah monopoly pun merugi terus. Dan oknum di Pertamina sudah terlanjur banyak di dalamnya, susahlah dibenerin lagi sudah parah. Gimana kalo dibuatkan perusahaan tandingan saja. Atau kalo perlu kita undang saja produsen BBM dan Gas dari China utk buka SPBU murah dan pangkalan gas murah di Indonesia? Persetanlah sama slogan nasionalis tapi monopoly. Toh akhirnya di korupsi juga, dan kita rakyat yang nanggung ribuan trilyun duit yg raib di pertamina dan mafia2 Migas nya?
Pak Purbaya khan katanya orang market.  Ya sudah biarkan terjadi balance karena ada persaingan harga dan mutu di pasar bebas. Karena pokoknya apa saja yang dipegang di monopoly BUMN di Indonesia, produk nya jadi JELEK MUTU dan MAHAL",1,2025-10-11T07:03:58Z
@yogasetiawan297,"Siapa pun masyarakat yang punya data berubah foto vidio apa lagi data pejabat""BUMN yang kiranya melakukan tindak korupsi upload aja di medsos.terutama nee Mentri BUMN kang mabok upload dan ajar adat ini sama manusia.karena buat masyarakat susah,buat nambah pengangguran ajah di indonesia.",0,2025-10-11T05:50:14Z
@shanegunawan5867,Bukannya ini penguin dulu musuhhnya batman ya. Pantes dicariin Batman hilang.  Tambah meraja Lela di negar Indonesia 😂😂😂 Batman membantai penguin dihajar sampai bonyok tuh,0,2025-10-11T02:04:33Z
@cahyowibowo8463,bangun kilang kok lama padahal bisa mensejhterakan rakyat bnyak giliran bangun ikn    gercep😅,0,2025-10-11T02:03:49Z
@achghazali-b3l3i,Ganti Bahlil KLO pengen maju,0,2025-10-11T00:25:24Z
@didinodidin13,Bahlil bahlull,0,2025-10-11T00:05:39Z
@m4k353n5,Bahlul kerjaan nya bikin rakyat susah dan menderita.,0,2025-10-10T23:23:28Z
@ruddyakhbar5416,Negaea kita dari dulu selalu dirampok dijarah oleh bangsa sendiiri mereka anggap kekayaan yg mrk dapatkan dari cara cara yg tidak jujur akan berakibat pada diri dan keluarganya ini yg mereka tidak paham,1,2025-10-10T23:18:30Z
@CatsIsKucing,Liat palanya bahlul pengen di sniper 🗿,0,2025-10-10T17:17:43Z
@ilhamnuansa9382,ga bangun kilang baru biar ga ngerusak bisnis mafia migas kali wkwk,0,2025-10-10T15:17:16Z
@hafissula4646,Solar Jambi susah pak byk lansir yg tuk.kerja di dpt tuk.jual.dpt,0,2025-10-10T11:46:14Z
@heriodank5710,Plaju bukan sumatera utara pak sumatera selatan,0,2025-10-10T11:32:47Z
@Zonasayka,yang setuju bahlil segera di copot dari jabatan nya like👍,0,2025-10-10T10:58:35Z
@OlikkkOlikk,si bahlil ada lagi ada lagi ktamya dibpecat,0,2025-10-10T10:50:18Z
@LianaIstriku,"Ini lah contoh menteri ESDM bobrok
Mnyak masih import udah di bilang over capacity

Lah emangnya kita negara timur tengah kali ya 
Udah salah ngeyel pula 😂😂

Bravo pak purbaya ❤❤",0,2025-10-10T07:34:14Z
@Adrcah,Ipor koropsi gede yg suka impor,0,2025-10-10T07:19:53Z
@Adrcah,Pemalang luas di polosok bagun di situ,0,2025-10-10T07:17:34Z
@Adrcah,Di suruh bikin kilang minyak ga mau bikin,0,2025-10-10T07:13:43Z
@omvictorndagel8065,"BAHLIL GAK GUNA, PECAT AJA LAH",0,2025-10-10T01:56:53Z
@dollarkuning7249,Semenjak orde baru malah ada penurunan bukan peningkatan😂,0,2025-10-10T00:55:50Z
@imamghozali128,"Dasar memang klo indo di kontrol yg suka2 molor pekerjaan, apalagi ngasilin cuannya deres.😂",0,2025-10-10T00:27:14Z
@Desrot-f5s,"BAHlil tinggalnya dimana si, ketemua di jalan lemparin tikus mati ama telor busuk aja itu mantan supir angkot!",0,2025-10-09T23:26:13Z
@sonipurnama7105,Plaju Sumatra Selatan mas BKN utara,0,2025-10-09T14:18:40Z
@suhardiharahap5805,Benar pak kilang minyak di perluas untuk mengurangi ongkos antar pulau di indonesia,0,2025-10-09T13:32:59Z
@Noor-s4r9k,Audit si Bahlil,0,2025-10-09T11:00:00Z
@Noor-s4r9k,Bahlil si jaga korupsi .periksa dan audit si Bahlil,0,2025-10-09T10:58:56Z
@NoName-yk6vt,"Bisanya invest ke negara lain, namun untuk ke dalam negeri tidak bisa atau tidak mau, akal-akalan",0,2025-10-09T10:34:21Z
@HariantoAnto-x7h,Pemain ini bahlil,0,2025-10-09T09:15:37Z
@feboaditya8329,Baru bisa bikin Ron 88 gak bisa bikin 90,0,2025-10-09T07:47:46Z
@djhon.g.3333,"BAHLIL DIPERIKSA DAN UNDUR DIRI,,,,,,COMEN SINI YG LIKE👍",0,2025-10-09T07:25:00Z
@AgustalisLobya,Seret Bahlil pengadilan,0,2025-10-09T07:14:14Z
@XavierJes,bahlil siapanya brody ?,0,2025-10-09T06:57:10Z
@MuhammadFauzi-zr3mx,Kurangkurangi la korup tu coy,0,2025-10-09T06:25:28Z
@Zffn,hilangin aja subsidinya pak aku ikhlas daripada ada subsidi tapi jadi lahan memperkenyang para mafia,0,2025-10-09T05:27:02Z
@agussupriyanto6962,Tugas Bahlil gmna cara korupsi ga ktauan😂,0,2025-10-09T05:04:19Z
@chanasine,pemerintah sudah ketahuan blunder tapi masih berani melucu se imut itukah pekerjaan pejabat yang tinggal ambil uang rakyat,0,2025-10-09T04:36:25Z
@AgusSalim-lr7rr,Dasar hama,0,2025-10-09T04:22:16Z
@arifwibowo5828,Bahlil get out😂,0,2025-10-09T04:08:30Z
@herudwiwibowomnk9715,Seharusnya memang harus ditambah,0,2025-10-09T04:04:13Z
@muhamadtrialdo,Kalo ada project ada loker setelah jadi kilangnya ada loker juga,0,2025-10-09T03:46:41Z
@rantauponsel3617,bahlil nih wajib dicurigai,0,2025-10-09T01:36:14Z
@baramahesa2815,kapan sih bahlil ini di copot,0,2025-10-09T01:35:59Z
@ilhamnurmuhammad1787,"sebutkan prestasi Bahlil
1.(isi sendiri)",0,2025-10-08T23:57:06Z
@bintikhodijah6749,Asik di atas ring 🤭🤭👍,0,2025-10-08T23:44:00Z
@GusWerdi,Pertamina sangat nyaman ketika Sri Mulyani Menkeu 😂😂😂 karena bisnis monkey nya jalan terus,0,2025-10-08T23:37:58Z
@Sutrisno-n2r4r,Mentri bahol mafia,0,2025-10-08T23:14:56Z
@LukmanHakim-vo1wo,mentri nonparpol vs ketum parpol,0,2025-10-08T22:52:46Z
@christianybidho,Masa negara memiliki SUmberdaya alam yang memadai tetapi BBM diimpor.,0,2025-10-08T22:15:51Z
@christianybidho,Hanya mengandalkan umpor BzbM perlu didslsmi dan diteluti,0,2025-10-08T22:14:19Z
@jiookta,"dan itu belum semuanya. Di balik tembok smoke screen ini, ada pertarungan yang jauh lebih besar: Perang Dinasti Ekonomi!

Pertamina yang lama bukan hanya soal 'jatah' tunai, tapi tentang kerajaan bisnis turun-temurun yang dibangun dari koneksi dan kontrak. Sang 'Idola' bukan cuma memutus aliran dana, tapi sedang membongkar sebuah oligarki yang akarnya sudah sedemikian dalam, hingga bisa mengancam kedaulatan negara itu sendiri.

Ini bukan sekadar pembersihan, ini adalah hostile takeover tingkat negara. Mereka yang dulu merasa menjadi 'pemilik' Republik ini melalui blok migas, kini digusur oleh kekuatan baru yang lebih cerdik, lebih kuat, dan tak segan menggunakan seluruh instrumen negara sebagai senjatanya. Rakyat? Kita semua hanyalah penonton dalam perang para raksasa yang akan menentukan siapa yang benar-benar memegang kendali negeri ini.
R1 memang sanagat Jenius tersturktur dan Luar biasa rencananya😁",0,2025-10-08T21:27:18Z
@pravonasimamora3259,Tambah kilang tambah juga pendapatan koruptor,0,2025-10-08T19:31:24Z
@yenyen5219,Bahlil itu kepala pelaksanaan korupsi seluruh pejabat makanya kuat ga lengser. Di dukung oleh pejabat pejabat yng hebat korupsi nya,1,2025-10-08T16:26:24Z
@azotmochamad1455,SDM korup.mau gmn2 jg pasti korup.jgn aneh lagi.hidup warga SDM konoha,0,2025-10-08T15:50:31Z
@muraimamesapote,Kelihatannya bahlul yang mbulet,0,2025-10-08T15:19:07Z
@tamo902,Serahin ke swasta aja pak pasti jalan,0,2025-10-08T14:38:53Z
@arman1856,Tolong Bahlil pulangkan aja jangan kasih jabatan dia hanya memikirkan bagaimana caranya memenuhi kantongnya sendiri bukan kemakmuran negara Indonesia.,0,2025-10-08T14:14:01Z
@ArisMuntaza,Bravo P. Purbaya mm pertamina diurus oleh prang2 yg korup,0,2025-10-08T14:11:59Z
@JatikaryaJatikarya,Ya Allah tolong copot nyawa si Bahlil ini SDH muak aku😅😅😅,0,2025-10-08T14:03:51Z
